route,event_label,tire_name,width_mm,tire_class,road_mi,cat1_mi,cat2_mi,cat3_mi,above_mi,total_mi,label
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Conti Dubnital Rapid Race 29 x 2.4,61.0,unknown,12.000,65.000,8.000,104.000,Low
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Maxxis Aspen 29 x 2.4,61.0,unknown,12.000,65.000,8.000,104.000,Low
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Pirelli Scorpion XC RC Team 29 x 2.4,61.0,unknown,12.000,65.000,8.000,104.000,Low
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Schwalbe Rick XC Pro Speed 29 x 2.4,61.0,unknown,12.000,65.000,8.000,104.000,Low
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,VIttoria Barzo XC Race 29 x 2.4,61.0,unknown,12.000,65.000,8.000,104.000,Low
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Vittoria Mezcal XC Race 29 x 2.4,61.0,unknown,12.000,65.000,8.000,104.000,Low
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Vittoria Peyote XC Race 29 x 2.4,61.0,unknown,12.000,65.000,8.000,104.000,Low
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Vittoria Terreno XC Race 29 x 2.4,61.0,unknown,12.000,65.000,8.000,104.000,Low
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Schwalbe G-One Speed PRO 29 x 2.35,59.7,unknown,12.000,65.000,8.000,104.000,Medium
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Specialized Air Trak Flex Lite 29 x 2.35,59.7,unknown,12.000,65.000,8.000,104.000,Medium
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Maxxis Aspen ST 170 29 x 2.25,57.1,unknown,12.000,65.000,8.000,104.000,Medium
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Schwalbe Rick XC Pro Speed 29 x 2.25,57.1,unknown,12.000,65.000,8.000,104.000,Medium
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Schwalbe Thunder Burt SG 29 x 2.25,57.1,unknown,12.000,65.000,8.000,104.000,Medium
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Scwhalbe Thunder Burt SG 29 x 2.25,57.1,unknown,12.000,65.000,8.000,104.000,Medium
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Vittoria Peyote XC Race 29 x 2.25,57.1,unknown,12.000,65.000,8.000,104.000,Medium
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Conti Dubnital Rapid Race 29 x 2.2,55.9,unknown,12.000,65.000,8.000,104.000,High
Routes/Leadville 100/Leadville 100 segments.csv,Leadville 100,Conti Race King Black Chili 29 x 2.2,55.9,unknown,12.000,65.000,8.000,104.000,High
